card_key,card1,card2,card3,card4,card5,card6
11198|321.0|150.0|visa|195.0|debit,11198,321.0,150.0,visa,195.0,debit
16556|225.0|150.0|mastercard|224.0|debit,16556,225.0,150.0,mastercard,224.0,debit
13346|555.0|150.0|visa|226.0|debit,13346,555.0,150.0,visa,226.0,debit
15345|555.0|150.0|visa|226.0|debit,15345,555.0,150.0,visa,226.0,debit
17696|321.0|150.0|visa|226.0|debit,17696,321.0,150.0,visa,226.0,debit
11875|555.0|150.0|visa|226.0|debit,11875,555.0,150.0,visa,226.0,debit
11059|532.0|150.0|mastercard|224.0|debit,11059,532.0,150.0,mastercard,224.0,debit
20660|127.0|150.0|mastercard|224.0|debit,20660,127.0,150.0,mastercard,224.0,debit
10684|555.0|150.0|visa|226.0|debit,10684,555.0,150.0,visa,226.0,debit
12896|455.0|150.0|mastercard|166.0|debit,12896,455.0,150.0,mastercard,166.0,debit
10314|555.0|150.0|visa|226.0|debit,10314,555.0,150.0,visa,226.0,debit
16841|555.0|150.0|visa|195.0|debit,16841,555.0,150.0,visa,195.0,debit
10338|555.0|150.0|visa|226.0|debit,10338,555.0,150.0,visa,226.0,debit
14608|143.0|150.0|visa|226.0|debit,14608,143.0,150.0,visa,226.0,debit
12853|226.0|150.0|mastercard|195.0|credit,12853,226.0,150.0,mastercard,195.0,credit
11972|239.0|150.0|mastercard|224.0|debit,11972,239.0,150.0,mastercard,224.0,debit
17643|122.0|150.0|mastercard|126.0|debit,17643,122.0,150.0,mastercard,126.0,debit
17454|512.0|150.0|mastercard|117.0|debit,17454,512.0,150.0,mastercard,117.0,debit
14130|360.0|150.0|mastercard|166.0|debit,14130,360.0,150.0,mastercard,166.0,debit
15521|583.0|150.0|visa|226.0|credit,15521,583.0,150.0,visa,226.0,credit
11466|399.0|150.0|american express|150.0|credit,11466,399.0,150.0,american express,150.0,credit
17398|476.0|150.0|visa|166.0|debit,17398,476.0,150.0,visa,166.0,debit
20694|456.0|150.0|mastercard|117.0|debit,20694,456.0,150.0,mastercard,117.0,debit
22581|275.0|150.0|mastercard|224.0|debit,22581,275.0,150.0,mastercard,224.0,debit
10191|390.0|150.0|mastercard|224.0|debit,10191,390.0,150.0,mastercard,224.0,debit
15339|275.0|150.0|mastercard|224.0|debit,15339,275.0,150.0,mastercard,224.0,debit
13878|514.0|150.0|mastercard|195.0|debit,13878,514.0,150.0,mastercard,195.0,debit
15215|208.0|150.0|mastercard|117.0|debit,15215,208.0,150.0,mastercard,117.0,debit
16575|139.0|150.0|mastercard|117.0|debit,16575,139.0,150.0,mastercard,117.0,debit
18811|543.0|150.0|mastercard|224.0|debit,18811,543.0,150.0,mastercard,224.0,debit
15861|399.0|150.0|american express|213.0|credit,15861,399.0,150.0,american express,213.0,credit
21426||150.0|visa|166.0|debit,21426,,150.0,visa,166.0,debit
10057|555.0|220.0|visa|226.0|debit,10057,555.0,220.0,visa,226.0,debit
21429|545.0|185.0|visa|138.0|debit,21429,545.0,185.0,visa,138.0,debit
19910|225.0|150.0|mastercard|224.0|debit,19910,225.0,150.0,mastercard,224.0,debit
19308|555.0|150.0|visa|226.0|debit,19308,555.0,150.0,visa,226.0,debit
17379|258.0|150.0|visa|226.0|credit,17379,258.0,150.0,visa,226.0,credit
13829|514.0|150.0|mastercard|224.0|credit,13829,514.0,150.0,mastercard,224.0,credit
12480||150.0|visa||credit,12480,,150.0,visa,,credit
23406|517.0|150.0|mastercard|224.0|debit,23406,517.0,150.0,mastercard,224.0,debit
17356|555.0|150.0|visa|226.0|debit,17356,555.0,150.0,visa,226.0,debit
13142|321.0|150.0|visa|226.0|debit,13142,321.0,150.0,visa,226.0,debit
22715|543.0|150.0|mastercard|224.0|debit,22715,543.0,150.0,mastercard,224.0,debit
14050|383.0|150.0|visa|226.0|debit,14050,383.0,150.0,visa,226.0,debit
14019|520.0|150.0|american express|190.0|credit,14019,520.0,150.0,american express,190.0,credit
21286|555.0|150.0|visa|226.0|debit,21286,555.0,150.0,visa,226.0,debit
11298|321.0|150.0|visa|195.0|debit,11298,321.0,150.0,visa,195.0,debit
18131|321.0|150.0|visa|226.0|credit,18131,321.0,150.0,visa,226.0,credit
21685|555.0|119.0|mastercard|224.0|credit,21685,555.0,119.0,mastercard,224.0,credit
19820|140.0|150.0|visa|226.0|debit,19820,140.0,150.0,visa,226.0,debit
11656|399.0|150.0|american express|223.0|credit,11656,399.0,150.0,american express,223.0,credit
19932|555.0|150.0|visa|226.0|debit,19932,555.0,150.0,visa,226.0,debit
18877|555.0|150.0|visa|226.0|debit,18877,555.0,150.0,visa,226.0,debit
18915|265.0|150.0|visa|226.0|debit,18915,265.0,150.0,visa,226.0,debit
16828|360.0|150.0|mastercard|166.0|debit,16828,360.0,150.0,mastercard,166.0,debit
20831|543.0|150.0|mastercard|224.0|debit,20831,543.0,150.0,mastercard,224.0,debit
22564|545.0|185.0|visa|195.0|debit,22564,545.0,185.0,visa,195.0,debit
12619|556.0|150.0|mastercard|219.0|credit,12619,556.0,150.0,mastercard,219.0,credit
21636|520.0|150.0|american express|190.0|credit,21636,520.0,150.0,american express,190.0,credit
14825|189.0|150.0|visa|226.0|debit,14825,189.0,150.0,visa,226.0,debit
11719|111.0|150.0|mastercard|195.0|debit,11719,111.0,150.0,mastercard,195.0,debit
11928||150.0|visa||credit,11928,,150.0,visa,,credit
22879|211.0|150.0|mastercard|224.0|credit,22879,211.0,150.0,mastercard,224.0,credit
15501|268.0|150.0|visa|166.0|debit,15501,268.0,150.0,visa,166.0,debit
12974|169.0|150.0|visa|195.0|debit,12974,169.0,150.0,visa,195.0,debit
10101|555.0|141.0|mastercard|224.0|debit,10101,555.0,141.0,mastercard,224.0,debit
13866|433.0|150.0|visa|226.0|credit,13866,433.0,150.0,visa,226.0,credit
14123|540.0|106.0|visa|226.0|debit,14123,540.0,106.0,visa,226.0,debit
14237|361.0|150.0|visa|226.0|debit,14237,361.0,150.0,visa,226.0,debit
15364|516.0|150.0|mastercard|117.0|debit,15364,516.0,150.0,mastercard,117.0,debit
11196|543.0|150.0|mastercard|224.0|debit,11196,543.0,150.0,mastercard,224.0,debit
23527|327.0|150.0|discover|100.0|debit,23527,327.0,150.0,discover,100.0,debit
11760|555.0|150.0|visa|226.0|credit,11760,555.0,150.0,visa,226.0,credit
14935|349.0|117.0|visa|102.0|debit,14935,349.0,117.0,visa,102.0,debit
18515|555.0|146.0|visa|137.0|credit,18515,555.0,146.0,visa,137.0,credit
17826|543.0|150.0|mastercard|224.0|debit,17826,543.0,150.0,mastercard,224.0,debit
20066|555.0|102.0|mastercard|195.0|credit,20066,555.0,102.0,mastercard,195.0,credit
10161|555.0|150.0|visa|226.0|debit,10161,555.0,150.0,visa,226.0,debit
12967|543.0|150.0|mastercard|224.0|debit,12967,543.0,150.0,mastercard,224.0,debit
14760|310.0|150.0|mastercard|224.0|debit,14760,310.0,150.0,mastercard,224.0,debit
18047|188.0|150.0|visa|226.0|debit,18047,188.0,150.0,visa,226.0,debit
16613|543.0|150.0|mastercard|224.0|debit,16613,543.0,150.0,mastercard,224.0,debit
19311|100.0|150.0|visa|166.0|debit,19311,100.0,150.0,visa,166.0,debit
11828|236.0|150.0|visa|226.0|credit,11828,236.0,150.0,visa,226.0,credit
12151|555.0|150.0|visa|226.0|debit,12151,555.0,150.0,visa,226.0,debit
19864|555.0|150.0|visa|226.0|debit,19864,555.0,150.0,visa,226.0,debit
19374|390.0|150.0|mastercard|117.0|debit,19374,390.0,150.0,mastercard,117.0,debit
13983|555.0|150.0|visa|226.0|debit,13983,555.0,150.0,visa,226.0,debit
10023|141.0|185.0|visa|226.0|credit,10023,141.0,185.0,visa,226.0,credit
18518|390.0|150.0|mastercard|195.0|debit,18518,390.0,150.0,mastercard,195.0,debit
19792|555.0|150.0|mastercard||debit,19792,555.0,150.0,mastercard,,debit
12233|555.0|150.0|visa|226.0|debit,12233,555.0,150.0,visa,226.0,debit
20663|445.0|150.0|mastercard|195.0|debit,20663,445.0,150.0,mastercard,195.0,debit
15183|555.0|150.0|visa|226.0|debit,15183,555.0,150.0,visa,226.0,debit
12529|399.0|150.0|american express|132.0|credit,12529,399.0,150.0,american express,132.0,credit
21285|399.0|150.0|american express|133.0|credit,21285,399.0,150.0,american express,133.0,credit
11441|555.0|150.0|mastercard|195.0|debit,11441,555.0,150.0,mastercard,195.0,debit
11383|455.0|150.0|mastercard|166.0|debit,11383,455.0,150.0,mastercard,166.0,debit
13999|399.0|150.0|american express|137.0|credit,13999,399.0,150.0,american express,137.0,credit
14595|399.0|150.0|american express|150.0|credit,14595,399.0,150.0,american express,150.0,credit
20382|512.0|150.0|mastercard|224.0|debit,20382,512.0,150.0,mastercard,224.0,debit
19559|555.0|150.0|visa|226.0|debit,19559,555.0,150.0,visa,226.0,debit
23532|149.0|147.0|mastercard|195.0|credit,23532,149.0,147.0,mastercard,195.0,credit
10667|396.0|150.0|mastercard|224.0|credit,10667,396.0,150.0,mastercard,224.0,credit
21870|321.0|150.0|visa|226.0|debit,21870,321.0,150.0,visa,226.0,debit
14410|496.0|150.0|mastercard|102.0|credit,14410,496.0,150.0,mastercard,102.0,credit
21619|555.0|150.0|visa|226.0|debit,21619,555.0,150.0,visa,226.0,debit
21381|550.0|150.0|visa|195.0|debit,21381,550.0,150.0,visa,195.0,debit
18514|225.0|150.0|mastercard|117.0|debit,18514,225.0,150.0,mastercard,117.0,debit
16985|512.0|150.0|visa|166.0|debit,16985,512.0,150.0,visa,166.0,debit
17266|399.0|150.0|american express|137.0|credit,17266,399.0,150.0,american express,137.0,credit
21998|344.0|150.0|mastercard|137.0|credit,21998,344.0,150.0,mastercard,137.0,credit
14706|532.0|150.0|mastercard|224.0|debit,14706,532.0,150.0,mastercard,224.0,debit
23463|555.0|150.0|visa|226.0|debit,23463,555.0,150.0,visa,226.0,debit
15272|555.0|150.0|visa|226.0|debit,15272,555.0,150.0,visa,226.0,debit
21890|555.0|146.0|visa|226.0|credit,21890,555.0,146.0,visa,226.0,credit
13721|555.0|150.0|visa|226.0|debit,13721,555.0,150.0,visa,226.0,debit
17275|111.0|150.0|mastercard|224.0|credit,17275,111.0,150.0,mastercard,224.0,credit
21128|555.0|119.0|visa|226.0|credit,21128,555.0,119.0,visa,226.0,credit
19418|438.0|106.0|visa|137.0|debit,19418,438.0,106.0,visa,137.0,debit
18512|206.0|150.0|mastercard|229.0|debit,18512,206.0,150.0,mastercard,229.0,debit
12671||150.0|visa|195.0|debit,12671,,150.0,visa,195.0,debit
20890|555.0|150.0|visa|226.0|debit,20890,555.0,150.0,visa,226.0,debit
23197|555.0|146.0|mastercard|224.0|credit,23197,555.0,146.0,mastercard,224.0,credit
20717|390.0|150.0|mastercard|224.0|debit,20717,390.0,150.0,mastercard,224.0,debit
14270|399.0|150.0|american express|137.0|credit,14270,399.0,150.0,american express,137.0,credit
12174|555.0|150.0|visa|226.0|credit,12174,555.0,150.0,visa,226.0,credit
23257|555.0|150.0|visa|166.0|debit,23257,555.0,150.0,visa,166.0,debit
12145|152.0|150.0|visa|195.0|debit,12145,152.0,150.0,visa,195.0,debit
14860|555.0|133.0|american express|173.0|credit,14860,555.0,133.0,american express,173.0,credit
11628|161.0|150.0|visa|226.0|debit,11628,161.0,150.0,visa,226.0,debit
13813|212.0|150.0|visa|226.0|debit,13813,212.0,150.0,visa,226.0,debit
21950|181.0|150.0|visa|195.0|credit,21950,181.0,150.0,visa,195.0,credit
20413|369.0|150.0|mastercard|224.0|debit,20413,369.0,150.0,mastercard,224.0,debit
19569|404.0|150.0|visa|226.0|credit,19569,404.0,150.0,visa,226.0,credit
10534|555.0|150.0|visa|226.0|debit,10534,555.0,150.0,visa,226.0,debit
18344|545.0|185.0|visa|226.0|credit,18344,545.0,185.0,visa,226.0,credit
13802|177.0|185.0|mastercard|224.0|credit,13802,177.0,185.0,mastercard,224.0,credit
12523|222.0|150.0|visa|226.0|debit,12523,222.0,150.0,visa,226.0,debit
21601|543.0|150.0|mastercard|224.0|debit,21601,543.0,150.0,mastercard,224.0,debit
21253|555.0|102.0|mastercard|224.0|debit,21253,555.0,102.0,mastercard,224.0,debit
23313|399.0|150.0|american express|118.0|credit,23313,399.0,150.0,american express,118.0,credit
13335|500.0|185.0|mastercard|224.0|credit,13335,500.0,185.0,mastercard,224.0,credit
21324|555.0|150.0|visa|226.0|debit,21324,555.0,150.0,visa,226.0,debit
12677|500.0|185.0|mastercard|102.0|credit,12677,500.0,185.0,mastercard,102.0,credit
18235|555.0|150.0|visa|226.0|debit,18235,555.0,150.0,visa,226.0,debit
14975|225.0|150.0|mastercard|102.0|credit,14975,225.0,150.0,mastercard,102.0,credit
11902|555.0|150.0|visa|195.0|debit,11902,555.0,150.0,visa,195.0,debit
15335|555.0|150.0|visa|226.0|debit,15335,555.0,150.0,visa,226.0,debit
15370|399.0|150.0|american express|102.0|credit,15370,399.0,150.0,american express,102.0,credit
12775||150.0|visa|166.0|debit,12775,,150.0,visa,166.0,debit
21583|543.0|150.0|mastercard|224.0|debit,21583,543.0,150.0,mastercard,224.0,debit
14453|399.0|150.0|american express|137.0|credit,14453,399.0,150.0,american express,137.0,credit
12011|555.0|146.0|visa|226.0|credit,12011,555.0,146.0,visa,226.0,credit
22876|562.0|150.0|mastercard|219.0|credit,22876,562.0,150.0,mastercard,219.0,credit
21108|555.0|150.0|visa|226.0|debit,21108,555.0,150.0,visa,226.0,debit
11232|159.0|150.0|mastercard|102.0|credit,11232,159.0,150.0,mastercard,102.0,credit
20070|399.0|150.0|american express|185.0|credit,20070,399.0,150.0,american express,185.0,credit
17662|213.0|117.0|mastercard|126.0|debit,17662,213.0,117.0,mastercard,126.0,debit
10924|555.0|117.0|mastercard|166.0|debit,10924,555.0,117.0,mastercard,166.0,debit
19241|216.0|150.0|mastercard|224.0|credit,19241,216.0,150.0,mastercard,224.0,credit
13058|555.0|150.0|visa|226.0|credit,13058,555.0,150.0,visa,226.0,credit
14018|506.0|150.0|visa|226.0|debit,14018,506.0,150.0,visa,226.0,debit
18966|555.0|150.0|visa|226.0|debit,18966,555.0,150.0,visa,226.0,debit
12823|555.0|150.0|visa|226.0|debit,12823,555.0,150.0,visa,226.0,debit
12071|481.0|150.0|mastercard|102.0|credit,12071,481.0,150.0,mastercard,102.0,credit
22051|111.0|150.0|visa|195.0|credit,22051,111.0,150.0,visa,195.0,credit
19811|111.0|150.0|mastercard|141.0|credit,19811,111.0,150.0,mastercard,141.0,credit
12552|169.0|150.0|visa|226.0|credit,12552,169.0,150.0,visa,226.0,credit
12110|555.0|150.0|visa|226.0|credit,12110,555.0,150.0,visa,226.0,credit
12773||133.0|visa||credit,12773,,133.0,visa,,credit
14650|555.0|150.0|visa|226.0|debit,14650,555.0,150.0,visa,226.0,debit
17439|216.0|150.0|visa|195.0|credit,17439,216.0,150.0,visa,195.0,credit
16865|442.0|150.0|visa|226.0|credit,16865,442.0,150.0,visa,226.0,credit
12590||150.0|visa||credit,12590,,150.0,visa,,credit
21551|554.0|150.0|visa|226.0|credit,21551,554.0,150.0,visa,226.0,credit
10671|275.0|150.0|mastercard|224.0|debit,10671,275.0,150.0,mastercard,224.0,debit
21518|555.0|150.0|visa|226.0|debit,21518,555.0,150.0,visa,226.0,debit
11189|555.0|150.0|visa|226.0|credit,11189,555.0,150.0,visa,226.0,credit
22611|555.0|150.0|visa|226.0|debit,22611,555.0,150.0,visa,226.0,debit
18036|275.0|150.0|mastercard|224.0|debit,18036,275.0,150.0,mastercard,224.0,debit
21805|555.0|150.0|visa|226.0|debit,21805,555.0,150.0,visa,226.0,debit
10556|555.0|150.0|visa|226.0|debit,10556,555.0,150.0,visa,226.0,debit
20909|445.0|150.0|mastercard|102.0|credit,20909,445.0,150.0,mastercard,102.0,credit
15359|555.0|150.0|visa|226.0|credit,15359,555.0,150.0,visa,226.0,credit
16248|532.0|150.0|mastercard|224.0|debit,16248,532.0,150.0,mastercard,224.0,debit
22353|554.0|150.0|mastercard|224.0|credit,22353,554.0,150.0,mastercard,224.0,credit
11316|397.0|150.0|visa|226.0|debit,11316,397.0,150.0,visa,226.0,debit
17282|400.0|150.0|mastercard|195.0|debit,17282,400.0,150.0,mastercard,195.0,debit
16889|111.0|150.0|visa|226.0|debit,16889,111.0,150.0,visa,226.0,debit
16562|225.0|150.0|mastercard|117.0|debit,16562,225.0,150.0,mastercard,117.0,debit
17896|399.0|150.0|american express|236.0|credit,17896,399.0,150.0,american express,236.0,credit
21044|225.0|150.0|mastercard|224.0|debit,21044,225.0,150.0,mastercard,224.0,debit
22510|543.0|150.0|mastercard|224.0|debit,22510,543.0,150.0,mastercard,224.0,debit
13572|543.0|150.0|mastercard|224.0|debit,13572,543.0,150.0,mastercard,224.0,debit
16541|399.0|150.0|american express|146.0|credit,16541,399.0,150.0,american express,146.0,credit
19711|390.0|150.0|mastercard|224.0|debit,19711,390.0,150.0,mastercard,224.0,debit
13107|555.0|150.0|visa|226.0|debit,13107,555.0,150.0,visa,226.0,debit
20802|302.0|150.0|visa|226.0|credit,20802,302.0,150.0,visa,226.0,credit
22804|555.0|150.0|visa|226.0|debit,22804,555.0,150.0,visa,226.0,debit
13968|399.0|150.0|american express|198.0|credit,13968,399.0,150.0,american express,198.0,credit
11451||150.0|visa|166.0|debit,11451,,150.0,visa,166.0,debit
16119|555.0|150.0|visa|226.0|debit,16119,555.0,150.0,visa,226.0,debit
10555|390.0|150.0|mastercard|224.0|debit,10555,390.0,150.0,mastercard,224.0,debit
16852|555.0|146.0|mastercard|166.0|debit,16852,555.0,146.0,mastercard,166.0,debit
10540|399.0|150.0|american express|188.0|credit,10540,399.0,150.0,american express,188.0,credit
10043|555.0|150.0|visa|226.0|debit,10043,555.0,150.0,visa,226.0,debit
23103|469.0|203.0|mastercard|195.0|credit,23103,469.0,203.0,mastercard,195.0,credit
17138|583.0|150.0|visa|195.0|credit,17138,583.0,150.0,visa,195.0,credit
10033|555.0|150.0|visa|195.0|debit,10033,555.0,150.0,visa,195.0,debit
15911|410.0|150.0|visa|226.0|credit,15911,410.0,150.0,visa,226.0,credit
14799|321.0|150.0|visa|226.0|debit,14799,321.0,150.0,visa,226.0,debit
15532|399.0|150.0|american express|146.0|credit,15532,399.0,150.0,american express,146.0,credit
15225|399.0|150.0|american express|137.0|credit,15225,399.0,150.0,american express,137.0,credit
21059|555.0|150.0|mastercard|224.0|debit,21059,555.0,150.0,mastercard,224.0,debit
22871|399.0|150.0|american express|137.0|credit,22871,399.0,150.0,american express,137.0,credit
11021|399.0|150.0|american express|118.0|credit,11021,399.0,150.0,american express,118.0,credit
21795|399.0|150.0|american express|185.0|credit,21795,399.0,150.0,american express,185.0,credit
11736|555.0|150.0|visa|226.0|debit,11736,555.0,150.0,visa,226.0,debit
15824|310.0|150.0|mastercard|224.0|debit,15824,310.0,150.0,mastercard,224.0,debit
13576|127.0|150.0|mastercard|224.0|debit,13576,127.0,150.0,mastercard,224.0,debit
23264|442.0|150.0|visa|226.0|credit,23264,442.0,150.0,visa,226.0,credit
16243|369.0|150.0|mastercard|224.0|debit,16243,369.0,150.0,mastercard,224.0,debit
11702|555.0|150.0|mastercard|117.0|debit,11702,555.0,150.0,mastercard,117.0,debit
14728|321.0|150.0|visa|226.0|debit,14728,321.0,150.0,visa,226.0,debit
17418|555.0|117.0|american express|166.0|debit,17418,555.0,117.0,american express,166.0,debit
10329|399.0|150.0|american express|236.0|credit,10329,399.0,150.0,american express,236.0,credit
21922|512.0|150.0|mastercard|117.0|debit,21922,512.0,150.0,mastercard,117.0,debit
22232|554.0|150.0|visa|226.0|credit,22232,554.0,150.0,visa,226.0,credit
15497|555.0|150.0|mastercard|102.0|debit,15497,555.0,150.0,mastercard,102.0,debit
10872|367.0|150.0|mastercard|117.0|debit,10872,367.0,150.0,mastercard,117.0,debit
19162||193.0|visa||credit,19162,,193.0,visa,,credit
20214|100.0|150.0|visa|195.0|credit,20214,100.0,150.0,visa,195.0,credit
12094|225.0|150.0|mastercard|224.0|debit,12094,225.0,150.0,mastercard,224.0,debit
20795|555.0|150.0|visa|226.0|credit,20795,555.0,150.0,visa,226.0,credit
19773|111.0|150.0|mastercard|219.0|credit,19773,111.0,150.0,mastercard,219.0,credit
21054|390.0|150.0|mastercard|224.0|debit,21054,390.0,150.0,mastercard,224.0,debit
16164|273.0|185.0|mastercard|224.0|credit,16164,273.0,185.0,mastercard,224.0,credit
11790|555.0|150.0|visa|226.0|credit,11790,555.0,150.0,visa,226.0,credit
18552|555.0|150.0|visa|226.0|debit,18552,555.0,150.0,visa,226.0,debit
18993|418.0|150.0|visa|195.0|debit,18993,418.0,150.0,visa,195.0,debit
12685|555.0|150.0|visa|226.0|debit,12685,555.0,150.0,visa,226.0,debit
10840|399.0|150.0|american express|137.0|credit,10840,399.0,150.0,american express,137.0,credit
12029|399.0|150.0|american express|118.0|credit,12029,399.0,150.0,american express,118.0,credit
11125|555.0|150.0|visa|226.0|credit,11125,555.0,150.0,visa,226.0,credit
16747|555.0|150.0|visa|226.0|debit,16747,555.0,150.0,visa,226.0,debit
21641|514.0|150.0|mastercard|224.0|credit,21641,514.0,150.0,mastercard,224.0,credit
20316|555.0|150.0|visa|226.0|debit,20316,555.0,150.0,visa,226.0,debit
23055|310.0|150.0|mastercard|224.0|debit,23055,310.0,150.0,mastercard,224.0,debit
22948|572.0|150.0|mastercard|195.0|debit,22948,572.0,150.0,mastercard,195.0,debit
19138|345.0|150.0|mastercard|137.0|credit,19138,345.0,150.0,mastercard,137.0,credit
23107|555.0|102.0|visa|138.0|debit,23107,555.0,102.0,visa,138.0,debit
12691|555.0|213.0|mastercard|224.0|credit,12691,555.0,213.0,mastercard,224.0,credit
21294|336.0|150.0|visa|226.0|credit,21294,336.0,150.0,visa,226.0,credit
11741|555.0|150.0|visa|162.0|credit,11741,555.0,150.0,visa,162.0,credit
20932|124.0|150.0|visa|226.0|debit,20932,124.0,150.0,visa,226.0,debit
10620|555.0|142.0|visa|102.0|debit,10620,555.0,142.0,visa,102.0,debit
13120|512.0|150.0|mastercard|117.0|debit,13120,512.0,150.0,mastercard,117.0,debit
19994|517.0|150.0|mastercard|224.0|debit,19994,517.0,150.0,mastercard,224.0,debit
18589|399.0|150.0|american express|146.0|credit,18589,399.0,150.0,american express,146.0,credit
17339|310.0|150.0|mastercard|224.0|debit,17339,310.0,150.0,mastercard,224.0,debit
23084|402.0|150.0|visa|226.0|debit,23084,402.0,150.0,visa,226.0,debit
10658|111.0|150.0|visa|226.0|debit,10658,111.0,150.0,visa,226.0,debit
